MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RISK_MM,WindGustDir_ENE,WindGustDir_ESE,WindGustDir_N,WindGustDir_NE,WindGustDir_NNE,WindGustDir_NNW,WindGustDir_NW,WindGustDir_S,WindGustDir_SE,WindGustDir_SSE,WindGustDir_SSW,WindGustDir_SW,WindGustDir_W,WindGustDir_WNW,WindGustDir_WSW,WindDir9am_ENE,WindDir9am_ESE,WindDir9am_N,WindDir9am_NE,WindDir9am_NNE,WindDir9am_NNW,WindDir9am_NW,WindDir9am_S,WindDir9am_SE,WindDir9am_SSE,WindDir9am_SSW,WindDir9am_SW,WindDir9am_W,WindDir9am_WNW,WindDir9am_WSW,WindDir3pm_ENE,WindDir3pm_ESE,WindDir3pm_N,WindDir3pm_NE,WindDir3pm_NNE,WindDir3pm_NNW,WindDir3pm_NW,WindDir3pm_S,WindDir3pm_SE,WindDir3pm_SSE,WindDir3pm_SSW,WindDir3pm_SW,WindDir3pm_W,WindDir3pm_WNW,WindDir3pm_WSW,RainToday_Yes,RainTomorrow_Yes,MaxTemp_squared
-1.6,11.5,0.0,2.8,8.9,31.0,7.0,20,82,53,1024.3,1021.9,1,1,3.0,11.1,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,132.25
-3.1,12.0,0.0,1.8,3.9,35.0,4.0,13,80,52,1030.5,1030.0,1,6,5.9,10.2,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,144.0
-0.1,14.2,0.0,1.4,7.0,13.0,9.651810584958218,2,81,55,1032.9,1028.9,1,2,4.7,12.6,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,201.64
-0.6,14.0,0.0,1.2,7.1,41.0,2.0,22,86,59,1030.0,1026.3,5,5,3.7,13.6,0.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,196.0
3.0,11.1,0.8,1.4,0.2,35.0,0.0,13,99,96,1024.4,1021.1,7,8,6.3,8.6,16.8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,123.21
2.9,9.5,16.8,1.4,6.5,35.0,0.0,15,93,72,1021.6,1019.6,6,6,5.5,7.4,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,90.25
-1.3,8.8,0.0,0.8,2.8,39.0,9.0,15,95,68,1020.0,1016.8,7,6,1.8,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,77.44000000000001
1.8,8.7,0.0,1.8,1.2,65.0,31.0,35,83,85,1014.6,1010.5,7,7,6.0,6.9,1.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,75.68999999999998
2.9,8.4,1.6,1.4,7.7,59.0,20.0,31,76,66,1016.7,1018.2,7,3,5.5,7.1,0.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,70.56
-2.6,11.1,0.2,1.4,6.5,20.0,2.0,7,87,54,1027.1,1022.7,1,7,0.8,9.9,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,123.21
0.5,11.0,0.0,1.0,0.9,31.0,0.0,15,92,69,1024.4,1021.9,7,7,2.8,10.7,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,121.0
2.7,16.5,0.0,0.6,8.9,41.0,7.0,22,93,51,1021.8,1019.0,5,1,6.7,15.9,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,272.25
-1.7,13.6,0.0,1.8,5.2,28.0,9.651810584958218,17,83,46,1023.0,1020.1,1,7,3.9,13.3,0.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,184.95999999999998
-0.9,12.8,0.2,2.0,1.9,17.0,6.0,9,99,62,1024.1,1020.8,7,7,2.7,12.1,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,163.84000000000003
-1.8,11.5,0.0,0.6,4.7,41.0,0.0,24,99,55,1019.7,1013.9,7,3,1.3,11.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,132.25
1.3,10.6,0.0,0.8,5.6,46.0,24.0,33,75,73,1010.8,1009.4,3,5,7.7,8.2,1.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,112.36
2.4,11.6,1.2,2.2,8.1,35.0,15.0,22,71,48,1016.7,1014.9,1,3,6.0,10.7,0.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,134.56
-1.1,11.0,0.2,1.8,0.0,41.0,0.0,6,92,87,1014.4,1009.0,7,8,2.4,8.7,19.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,121.0
2.3,11.6,19.2,1.8,7.5,54.0,26.0,31,78,56,1006.9,1010.3,7,3,7.6,11.2,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,134.56
-2.2,11.6,0.0,1.4,9.2,39.0,2.0,28,68,33,1025.7,1025.8,1,1,3.4,11.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,134.56
-3.5,11.2,0.0,1.6,7.7,26.0,6.0,11,76,48,1033.5,1031.1,1,5,3.6,10.1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,125.43999999999998
-1.0,12.2,0.0,1.6,8.4,30.0,7.0,13,82,51,1032.2,1027.4,3,5,3.7,10.8,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148.83999999999997
-2.1,12.9,0.0,1.2,8.1,31.0,7.0,13,92,25,1025.7,1020.9,2,1,1.4,12.3,0.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,166.41
-2.0,11.3,0.2,2.2,5.9,33.0,2.0,19,88,50,1020.0,1015.3,7,7,1.2,10.9,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,127.69000000000001
-2.3,9.7,0.0,1.4,1.9,28.0,6.0,13,92,66,1013.8,1010.0,7,7,1.0,7.8,1.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,94.08999999999999
-1.6,10.7,1.4,0.8,9.1,59.0,28.0,37,74,56,1014.1,1014.9,2,4,5.6,9.6,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,114.48999999999998
0.8,12.2,0.0,1.8,8.6,39.84065934065934,19.0,22,69,49,1020.9,1016.8,3,1,6.5,11.2,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,148.83999999999997
-2.8,12.2,0.0,2.6,8.7,31.0,0.0,15,84,48,1018.3,1014.6,1,1,2.7,11.5,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,148.83999999999997
-2.8,14.1,0.0,2.2,6.8,48.0,0.0,26,81,38,1017.3,1012.9,1,7,3.0,12.8,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,198.81
3.0,9.7,1.0,2.6,0.7,65.0,19.0,28,64,82,1005.1,1001.3,8,7,9.6,8.6,6.6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,94.08999999999999
4.4,11.5,6.6,2.2,9.3,57.0,28.0,31,67,56,1013.9,1014.9,1,1,6.9,10.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,132.25
2.3,12.8,0.0,2.2,9.6,35.0,4.0,24,70,48,1021.2,1018.1,1,1,7.8,11.6,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,163.84000000000003
-2.0,12.3,0.0,2.4,5.8,31.0,4.0,19,81,60,1020.9,1018.3,1,7,2.6,9.1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,151.29000000000002
-1.9,10.9,0.0,1.8,4.2,50.0,0.0,26,78,72,1020.8,1019.2,3,8,5.5,7.2,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,118.81
4.8,14.1,4.0,1.6,8.3,48.0,30.0,22,67,48,1018.2,1017.6,5,1,8.9,13.6,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,198.81
-0.6,11.1,0.0,3.0,5.0,41.0,7.0,26,89,78,1018.4,1015.9,7,7,3.8,5.7,1.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,123.21
3.1,12.5,1.2,1.4,7.2,43.0,6.0,30,69,62,1019.8,1019.1,6,2,7.6,11.3,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,156.25
-2.9,9.6,0.0,1.8,7.3,43.0,6.0,24,76,70,1022.4,1019.0,1,6,5.6,8.1,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,92.16
-3.5,7.6,0.4,2.4,4.7,50.0,30.0,24,92,68,1014.8,1012.6,8,6,3.3,5.1,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,57.76
-0.3,9.3,0.4,1.4,9.9,39.0,9.0,30,72,60,1017.4,1016.6,1,1,4.7,8.3,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,86.49000000000001
0.1,10.4,0.0,1.8,7.9,59.0,22.0,24,69,63,1021.3,1020.1,1,6,7.0,8.6,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,108.16000000000001
2.3,12.2,0.0,2.8,9.8,44.0,20.0,30,58,41,1024.2,1022.4,1,1,6.5,10.4,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,148.83999999999997
2.1,10.7,0.0,3.4,9.4,59.0,28.0,39,59,45,1022.2,1018.2,1,1,6.2,9.5,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,114.48999999999998
4.6,14.7,0.0,4.4,8.4,52.0,28.0,33,54,51,1014.7,1012.4,1,3,9.2,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,216.08999999999997
3.7,14.2,0.0,3.0,10.0,46.0,24.0,28,52,27,1012.7,1011.8,1,1,8.7,13.5,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,201.64
-1.3,11.6,0.0,4.0,10.4,30.0,9.0,17,59,35,1023.3,1022.0,0,1,4.5,10.8,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,134.56
-3.4,12.5,0.0,3.0,6.8,48.0,7.0,30,89,30,1025.2,1021.8,6,7,1.4,11.2,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,156.25
-5.3,13.1,0.0,2.2,7.9,33.0,4.0,20,94,47,1029.6,1025.6,6,6,0.1,12.2,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,171.60999999999999
0.0,14.0,0.0,2.4,4.7,39.0,13.0,24,60,36,1027.3,1024.4,7,7,7.9,12.4,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,196.0
2.4,14.1,0.0,3.0,1.8,46.0,15.0,30,50,27,1021.4,1017.8,8,8,8.6,13.2,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,198.81
-0.6,12.2,0.0,2.6,7.0,59.0,15.0,26,66,44,1018.5,1016.8,8,5,6.9,10.7,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,148.83999999999997
2.3,11.6,0.0,5.4,9.5,54.0,30.0,17,49,38,1025.9,1025.5,1,1,6.7,11.1,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,134.56
-3.7,14.4,0.0,2.6,10.4,22.0,2.0,11,64,28,1031.0,1028.0,0,0,5.2,14.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,207.36
-0.9,14.2,0.0,2.6,7.8,31.0,7.0,19,82,34,1030.2,1024.4,7,6,5.3,12.8,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,201.64
-1.5,17.3,0.0,2.8,9.0,48.0,0.0,26,77,23,1023.9,1020.3,5,7,4.8,15.8,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,299.29
-3.3,15.1,0.0,3.0,7.909366391184574,30.0,9.0,13,57,23,1027.7,1025.5,1,1,7.9,14.4,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,228.01
-0.1,14.7,0.0,3.4,9.9,30.0,6.0,15,60,43,1029.9,1025.9,1,5,7.2,12.3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,216.08999999999997
-0.2,16.2,0.0,3.4,5.9,28.0,0.0,20,74,45,1027.6,1022.9,7,6,7.3,14.6,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,262.44
0.5,16.3,0.0,1.8,4.1,39.0,4.0,6,81,45,1023.7,1017.5,7,8,6.2,15.4,4.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,265.69
6.1,17.2,4.0,2.2,2.4,59.0,24.0,15,89,85,1011.2,1010.4,7,7,13.5,12.6,7.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,295.84
4.1,14.8,7.4,2.6,10.8,46.0,20.0,28,60,34,1023.2,1021.7,1,1,8.8,14.3,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,219.04000000000002
0.1,16.7,0.0,3.8,10.2,28.0,2.0,13,69,44,1027.0,1024.8,1,4,9.0,14.9,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,278.89
3.2,12.1,0.0,2.8,3.9,41.0,17.0,20,69,51,1033.6,1033.2,7,5,9.3,11.1,0.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,146.41
5.4,11.3,0.2,2.2,0.6,35.0,11.0,17,65,61,1035.7,1031.9,7,7,8.3,10.2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127.69000000000001
5.8,12.4,0.0,1.6,0.0,26.0,13.0,13,79,73,1027.3,1023.5,8,8,8.7,10.8,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,153.76000000000002
6.3,16.1,0.0,1.8,2.9,35.0,19.0,24,63,33,1019.7,1016.2,7,7,10.0,15.7,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,259.21000000000004
-0.9,16.7,0.0,2.8,8.6,35.0,7.0,22,84,33,1018.1,1013.9,7,7,6.4,15.5,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,278.89
0.2,15.5,1.0,2.4,9.4,31.0,0.0,11,79,37,1020.6,1018.2,1,1,7.2,15.3,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,240.25
-3.7,14.7,0.0,3.4,10.9,43.0,9.0,22,53,25,1025.8,1020.9,0,0,5.5,13.4,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,216.08999999999997
-2.7,15.2,0.0,4.0,9.7,30.0,6.0,20,62,35,1022.8,1017.9,1,2,6.3,14.9,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,231.04
-2.5,16.6,0.0,3.0,9.9,31.0,4.0,20,68,20,1018.8,1013.9,1,1,6.0,16.3,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,275.56000000000006
-0.5,21.6,0.0,5.0,9.9,48.0,9.0,26,44,27,1014.6,1010.9,7,5,11.9,21.5,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,466.56000000000006
9.0,25.5,0.0,5.6,10.2,50.0,20.0,26,47,31,1015.3,1011.4,3,1,17.5,25.1,9.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,650.25
13.1,19.4,9.8,8.8,6.0,67.0,39.0,30,71,43,1007.3,1006.0,7,1,16.7,18.2,1.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,376.35999999999996
8.7,19.7,1.6,5.2,8.0,98.0,31.0,52,63,33,1009.1,1001.5,3,6,15.6,18.5,3.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,388.09
3.9,13.2,3.4,6.6,11.0,65.0,26.0,31,53,33,1017.0,1017.6,3,1,7.1,12.2,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,174.23999999999998
0.7,14.1,0.0,5.6,9.0,20.0,6.0,7,69,43,1026.7,1022.1,7,1,7.4,13.7,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,198.81
1.1,18.0,0.0,1.6,8.6,39.0,2.0,28,82,36,1021.0,1015.6,4,1,7.0,17.8,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,324.0
5.1,23.3,0.0,3.6,10.3,44.0,9.0,28,54,30,1016.4,1011.7,1,1,16.4,22.4,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,542.89
7.5,23.3,0.0,6.8,10.9,65.0,15.0,41,46,15,1012.5,1010.9,1,0,18.3,21.3,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,542.89
4.7,19.5,0.0,10.0,11.0,46.0,13.0,33,42,25,1018.7,1015.1,1,0,14.5,18.3,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,380.25
3.2,21.9,0.0,6.8,5.2,80.0,2.0,20,51,50,1012.1,1006.5,1,8,15.9,21.0,17.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,479.60999999999996
7.8,16.2,17.4,6.4,7.9,50.0,15.0,22,73,44,1016.7,1017.8,7,1,8.0,14.3,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,262.44
